order_id,customer_id,order_date,status,region,acquisition_channel
ORD010466,CUST03990,2024-09-24,completed,Midwest,Paid Social
ORD010467,CUST03990,2024-10-18,completed,Midwest,Paid Social
ORD010468,CUST03990,2024-10-27,cancelled,Midwest,Paid Social
ORD010469,CUST03990,2024-11-08,completed,Midwest,Paid Social
ORD010470,CUST03990,2024-11-17,completed,Midwest,Paid Social
ORD010471,CUST03990,2024-11-28,completed,Midwest,Paid Social
ORD010472,CUST03990,2024-12-12,completed,Midwest,Paid Social
ORD010473,CUST03990,2024-12-13,completed,Midwest,Paid Social
ORD010474,CUST03990,2024-12-13,completed,Midwest,Paid Social
ORD010475,CUST00519,2024-09-20,returned,South,Organic Search
ORD010476,CUST00519,2024-10-04,completed,South,Organic Search
ORD010477,CUST00519,2024-10-10,completed,South,Organic Search
ORD010478,CUST00519,2024-10-29,completed,South,Organic Search
ORD010479,CUST00519,2024-11-13,completed,South,Organic Search
ORD010480,CUST01541,2024-10-18,completed,West,Direct
ORD010481,CUST01541,2024-10-25,completed,West,Direct
ORD010482,CUST01541,2024-10-25,completed,West,Direct
ORD010483,CUST01541,2024-11-26,completed,West,Direct
ORD010484,CUST01541,2024-12-04,completed,West,Direct
ORD010485,CUST01541,2024-12-04,cancelled,West,Direct
ORD010486,CUST03498,2024-09-23,completed,Midwest,Organic Search
ORD010487,CUST03498,2024-09-29,completed,Midwest,Organic Search
ORD010488,CUST03498,2024-10-16,completed,Midwest,Organic Search
ORD010489,CUST00709,2024-09-25,completed,Northeast,Email
ORD010490,CUST00709,2024-10-06,completed,Northeast,Email
ORD010491,CUST00709,2024-11-25,cancelled,Northeast,Email
ORD010492,CUST00709,2024-12-11,completed,Northeast,Email
ORD010493,CUST00709,2024-12-22,completed,Northeast,Email
ORD010494,CUST00709,2024-12-30,cancelled,Northeast,Email
ORD010495,CUST00709,2024-12-31,returned,Northeast,Email
ORD010496,CUST00709,2025-01-17,completed,Northeast,Email
ORD010497,CUST00709,2025-01-26,completed,Northeast,Email
ORD010498,CUST00709,2025-02-07,completed,Northeast,Email
ORD010499,CUST00709,2025-02-10,completed,Northeast,Email
ORD010500,CUST02456,2024-10-13,completed,Midwest,Organic Search
ORD010501,CUST02456,2024-10-16,completed,Midwest,Organic Search
ORD010502,CUST02456,2024-10-16,completed,Midwest,Organic Search
ORD010503,CUST02456,2024-11-04,completed,Midwest,Organic Search
ORD010504,CUST02456,2024-11-08,completed,Midwest,Organic Search
ORD010505,CUST02456,2024-11-17,completed,Midwest,Organic Search
ORD010506,CUST02456,2024-11-27,completed,Midwest,Organic Search
ORD010507,CUST02456,2024-12-08,completed,Midwest,Organic Search
ORD010508,CUST02456,2024-12-16,returned,Midwest,Organic Search
ORD010509,CUST02459,2024-09-25,completed,Northeast,Email
ORD010510,CUST02459,2024-10-22,completed,Northeast,Email
ORD010511,CUST02459,2024-10-28,completed,Northeast,Email
ORD010512,CUST02239,2024-09-29,returned,South,Email
ORD010513,CUST02239,2024-10-08,completed,South,Email
ORD010514,CUST02239,2024-10-20,completed,South,Email
ORD010515,CUST02239,2024-10-30,cancelled,South,Email
ORD010516,CUST02239,2024-10-31,completed,South,Email
ORD010517,CUST02239,2024-11-01,completed,South,Email
ORD010518,CUST02239,2024-11-04,completed,South,Email
ORD010519,CUST02239,2024-11-09,completed,South,Email
ORD010520,CUST02239,2024-11-12,completed,South,Email
ORD010521,CUST02239,2024-11-14,completed,South,Email
ORD010522,CUST00076,2024-10-04,completed,South,Paid Social
ORD010523,CUST00076,2024-11-03,completed,South,Paid Social
ORD010524,CUST00076,2024-11-06,completed,South,Paid Social
ORD010525,CUST00076,2025-01-11,completed,South,Paid Social
ORD010526,CUST03971,2024-09-25,completed,Midwest,Referral
ORD010527,CUST03971,2024-10-24,completed,Midwest,Referral
ORD010528,CUST03971,2024-10-28,completed,Midwest,Referral
ORD010529,CUST03971,2024-11-10,completed,Midwest,Referral
ORD010530,CUST01420,2024-10-04,completed,West,Organic Search
ORD010531,CUST01420,2024-10-15,completed,West,Organic Search
ORD010532,CUST01420,2024-11-01,completed,West,Organic Search
ORD010533,CUST01420,2024-11-07,completed,West,Organic Search
ORD010534,CUST01420,2024-11-09,completed,West,Organic Search
ORD010535,CUST01420,2024-12-13,completed,West,Organic Search
ORD010536,CUST03846,2024-10-02,completed,West,Paid Social
ORD010537,CUST03846,2024-12-28,completed,West,Paid Social
ORD010538,CUST03846,2025-03-20,cancelled,West,Paid Social
ORD010539,CUST03138,2024-09-18,completed,Northeast,Email
ORD010540,CUST03138,2024-09-28,completed,Northeast,Email
ORD010541,CUST03138,2024-10-01,returned,Northeast,Email
ORD010542,CUST03138,2024-10-08,completed,Northeast,Email
ORD010543,CUST03138,2024-10-08,completed,Northeast,Email
ORD010544,CUST03138,2024-10-15,completed,Northeast,Email
ORD010545,CUST01202,2024-09-27,cancelled,West,Paid Social
ORD010546,CUST01202,2024-10-03,cancelled,West,Paid Social
ORD010547,CUST01202,2024-10-11,completed,West,Paid Social
ORD010548,CUST01202,2024-10-11,completed,West,Paid Social
ORD010549,CUST01202,2024-10-20,completed,West,Paid Social
ORD010550,CUST01202,2024-10-25,completed,West,Paid Social
ORD010551,CUST01202,2024-10-28,completed,West,Paid Social
ORD010552,CUST01202,2024-11-02,returned,West,Paid Social
ORD010553,CUST00973,2024-11-17,completed,Northeast,Organic Search
ORD010554,CUST00973,2024-11-21,completed,Northeast,Organic Search
ORD010555,CUST00973,2025-01-27,completed,Northeast,Organic Search
ORD010556,CUST00973,2025-03-10,completed,Northeast,Organic Search
ORD010557,CUST00973,2025-04-15,completed,Northeast,Organic Search
ORD010558,CUST00622,2024-09-28,completed,West,Organic Search
ORD010559,CUST00622,2024-09-30,completed,West,Organic Search
ORD010560,CUST00622,2024-10-04,cancelled,West,Organic Search
ORD010561,CUST00622,2024-10-17,completed,West,Organic Search
ORD010562,CUST00622,2024-10-18,completed,West,Organic Search
ORD010563,CUST00622,2024-10-19,completed,West,Organic Search
ORD010564,CUST00622,2024-10-19,completed,West,Organic Search
ORD010565,CUST00622,2024-10-19,returned,West,Organic Search
ORD010566,CUST02960,2025-01-24,completed,South,Email
ORD010567,CUST02960,2025-02-05,completed,South,Email
ORD010568,CUST02960,2025-03-09,completed,South,Email
ORD010569,CUST02960,2025-05-16,completed,South,Email
ORD010570,CUST02960,2025-05-21,completed,South,Email
ORD010571,CUST01101,2024-11-27,completed,West,Paid Social
ORD010572,CUST01101,2025-02-13,completed,West,Paid Social
ORD010573,CUST02769,2024-09-19,completed,Northeast,Email
ORD010574,CUST02769,2024-09-24,completed,Northeast,Email
ORD010575,CUST02769,2024-11-21,completed,Northeast,Email
ORD010576,CUST02769,2025-01-03,cancelled,Northeast,Email
ORD010577,CUST01795,2024-10-10,completed,South,Email
ORD010578,CUST01795,2024-11-04,completed,South,Email
ORD010579,CUST01795,2025-01-26,completed,South,Email
ORD010580,CUST03056,2024-09-21,completed,Midwest,Direct
ORD010581,CUST03056,2024-09-21,completed,Midwest,Direct
ORD010582,CUST03056,2024-10-22,completed,Midwest,Direct
ORD010583,CUST03056,2024-10-28,completed,Midwest,Direct
ORD010584,CUST03056,2024-11-06,completed,Midwest,Direct
ORD010585,CUST03056,2024-11-07,completed,Midwest,Direct
ORD010586,CUST03056,2024-11-19,completed,Midwest,Direct
ORD010587,CUST03056,2024-11-24,cancelled,Midwest,Direct
ORD010588,CUST03056,2024-11-24,returned,Midwest,Direct
ORD010589,CUST00768,2024-11-10,completed,South,Paid Social
ORD010590,CUST03262,2024-09-27,completed,South,Organic Search
ORD010591,CUST03262,2024-10-15,completed,South,Organic Search
ORD010592,CUST03262,2024-10-28,completed,South,Organic Search
ORD010593,CUST03262,2024-10-29,completed,South,Organic Search
ORD010594,CUST03262,2024-11-04,completed,South,Organic Search
ORD010595,CUST03262,2024-11-07,completed,South,Organic Search
ORD010596,CUST03262,2024-12-05,completed,South,Organic Search
ORD010597,CUST03262,2025-01-14,completed,South,Organic Search
ORD010598,CUST03262,2025-02-05,completed,South,Organic Search
ORD010599,CUST01799,2024-10-15,completed,Midwest,Paid Social
ORD010600,CUST01799,2024-11-01,completed,Midwest,Paid Social
ORD010601,CUST01799,2024-11-11,cancelled,Midwest,Paid Social
ORD010602,CUST01799,2024-11-19,completed,Midwest,Paid Social
ORD010603,CUST01799,2024-12-21,completed,Midwest,Paid Social
ORD010604,CUST01799,2024-12-24,completed,Midwest,Paid Social
ORD010605,CUST01799,2025-02-02,completed,Midwest,Paid Social
ORD010606,CUST01799,2025-02-24,returned,Midwest,Paid Social
ORD010607,CUST00785,2024-09-19,completed,Northeast,Email
ORD010608,CUST00785,2024-09-21,completed,Northeast,Email
ORD010609,CUST00785,2024-10-24,returned,Northeast,Email
ORD010610,CUST00785,2024-10-26,completed,Northeast,Email
ORD010611,CUST02178,2024-09-28,completed,West,Email
ORD010612,CUST02178,2024-10-01,completed,West,Email
ORD010613,CUST02178,2024-10-13,completed,West,Email
ORD010614,CUST02178,2024-10-16,completed,West,Email
ORD010615,CUST02178,2024-10-18,completed,West,Email
ORD010616,CUST02178,2024-10-18,completed,West,Email
ORD010617,CUST02178,2024-10-19,completed,West,Email
ORD010618,CUST02178,2024-10-21,completed,West,Email
ORD010619,CUST02178,2024-10-24,completed,West,Email
ORD010620,CUST02178,2024-10-25,returned,West,Email
ORD010621,CUST02178,2024-10-30,completed,West,Email
ORD010622,CUST01508,2024-09-19,completed,West,Direct
ORD010623,CUST01508,2024-09-21,cancelled,West,Direct
ORD010624,CUST01508,2024-09-25,completed,West,Direct
ORD010625,CUST01508,2024-09-30,completed,West,Direct
ORD010626,CUST01508,2024-10-06,returned,West,Direct
ORD010627,CUST01508,2024-10-08,completed,West,Direct
ORD010628,CUST01508,2024-10-08,completed,West,Direct
ORD010629,CUST01508,2024-10-09,cancelled,West,Direct
ORD010630,CUST01508,2024-10-10,completed,West,Direct
ORD010631,CUST01508,2024-10-11,completed,West,Direct
ORD010632,CUST01508,2024-10-12,completed,West,Direct
ORD010633,CUST01508,2024-10-17,completed,West,Direct
ORD010634,CUST01508,2024-10-18,completed,West,Direct
ORD010635,CUST03923,2024-09-21,completed,South,Email
ORD010636,CUST03923,2024-09-28,completed,South,Email
ORD010637,CUST03923,2024-10-06,completed,South,Email
ORD010638,CUST03923,2024-10-27,completed,South,Email
ORD010639,CUST03923,2024-12-17,completed,South,Email
ORD010640,CUST03923,2025-01-27,completed,South,Email
ORD010641,CUST00644,2024-09-30,cancelled,West,Paid Social
ORD010642,CUST00644,2024-10-09,completed,West,Paid Social
ORD010643,CUST00644,2024-10-16,completed,West,Paid Social
ORD010644,CUST00644,2024-10-24,completed,West,Paid Social
ORD010645,CUST00644,2024-10-28,completed,West,Paid Social
ORD010646,CUST00644,2024-11-04,completed,West,Paid Social
ORD010647,CUST00644,2024-11-07,completed,West,Paid Social
ORD010648,CUST00644,2024-11-17,completed,West,Paid Social
ORD010649,CUST03656,2024-10-05,completed,Northeast,Direct
ORD010650,CUST03656,2024-10-30,completed,Northeast,Direct
ORD010651,CUST03656,2024-11-27,completed,Northeast,Direct
ORD010652,CUST03656,2024-11-30,completed,Northeast,Direct
ORD010653,CUST03656,2024-12-11,completed,Northeast,Direct
ORD010654,CUST03656,2024-12-23,completed,Northeast,Direct
ORD010655,CUST03656,2024-12-27,completed,Northeast,Direct
ORD010656,CUST03656,2024-12-29,completed,Northeast,Direct
ORD010657,CUST03656,2025-02-11,completed,Northeast,Direct
ORD010658,CUST03656,2025-02-11,completed,Northeast,Direct
ORD010659,CUST03656,2025-02-12,completed,Northeast,Direct
ORD010660,CUST01808,2024-10-30,completed,South,Paid Social
ORD010661,CUST01808,2024-11-13,completed,South,Paid Social
ORD010662,CUST03427,2024-11-18,completed,West,Organic Search
ORD010663,CUST03072,2024-09-25,completed,Midwest,Paid Social
ORD010664,CUST03072,2024-10-02,completed,Midwest,Paid Social
ORD010665,CUST03072,2024-10-24,completed,Midwest,Paid Social
ORD010666,CUST03072,2024-11-11,completed,Midwest,Paid Social
ORD010667,CUST03072,2024-11-20,completed,Midwest,Paid Social
ORD010668,CUST03072,2024-12-23,completed,Midwest,Paid Social
ORD010669,CUST03072,2025-02-04,completed,Midwest,Paid Social
ORD010670,CUST00276,2024-09-20,completed,Northeast,Referral
ORD010671,CUST00276,2024-12-01,returned,Northeast,Referral
ORD010672,CUST00276,2024-12-25,completed,Northeast,Referral
ORD010673,CUST00276,2024-12-28,completed,Northeast,Referral
ORD010674,CUST02686,2024-09-29,completed,Midwest,Organic Search
ORD010675,CUST02686,2024-10-12,completed,Midwest,Organic Search
ORD010676,CUST02686,2024-11-23,completed,Midwest,Organic Search
ORD010677,CUST02686,2024-12-20,completed,Midwest,Organic Search
ORD010678,CUST02686,2025-01-23,returned,Midwest,Organic Search
ORD010679,CUST01517,2024-11-10,completed,South,Direct
ORD010680,CUST01517,2024-11-26,returned,South,Direct
ORD010681,CUST01517,2024-12-16,completed,South,Direct
ORD010682,CUST02844,2024-11-15,completed,Midwest,Email
ORD010683,CUST02844,2024-12-01,completed,Midwest,Email
ORD010684,CUST03855,2024-09-21,cancelled,Northeast,Organic Search
ORD010685,CUST03855,2024-10-11,completed,Northeast,Organic Search
ORD010686,CUST03855,2024-10-11,completed,Northeast,Organic Search
ORD010687,CUST03855,2024-11-01,completed,Northeast,Organic Search
ORD010688,CUST03855,2024-11-04,completed,Northeast,Organic Search
ORD010689,CUST03855,2024-11-08,returned,Northeast,Organic Search
ORD010690,CUST03855,2024-11-12,completed,Northeast,Organic Search
ORD010691,CUST03855,2024-12-16,completed,Northeast,Organic Search
ORD010692,CUST01932,2024-10-24,completed,South,Paid Social
ORD010693,CUST01932,2024-11-18,cancelled,South,Paid Social
ORD010694,CUST01932,2024-11-26,completed,South,Paid Social
ORD010695,CUST01932,2024-12-08,completed,South,Paid Social
ORD010696,CUST01932,2025-01-12,completed,South,Paid Social
ORD010697,CUST01932,2025-01-20,completed,South,Paid Social
ORD010698,CUST01146,2024-09-24,completed,South,Referral
ORD010699,CUST01146,2024-10-01,completed,South,Referral
ORD010700,CUST01146,2024-10-03,completed,South,Referral
ORD010701,CUST01146,2024-10-08,completed,South,Referral
ORD010702,CUST01146,2024-10-11,completed,South,Referral
ORD010703,CUST01146,2024-10-11,completed,South,Referral
ORD010704,CUST01146,2024-10-25,completed,South,Referral
ORD010705,CUST02958,2024-09-29,completed,Northeast,Email
ORD010706,CUST02958,2024-10-13,cancelled,Northeast,Email
ORD010707,CUST02958,2024-11-17,completed,Northeast,Email
ORD010708,CUST02958,2024-11-26,completed,Northeast,Email
ORD010709,CUST02958,2024-11-27,completed,Northeast,Email
ORD010710,CUST02958,2024-12-05,completed,Northeast,Email
ORD010711,CUST02958,2024-12-17,cancelled,Northeast,Email
ORD010712,CUST02958,2025-01-01,completed,Northeast,Email
ORD010713,CUST00282,2025-03-05,completed,Northeast,Organic Search
ORD010714,CUST00282,2025-04-11,completed,Northeast,Organic Search
ORD010715,CUST00282,2025-04-12,completed,Northeast,Organic Search
ORD010716,CUST02416,2024-10-12,completed,South,Direct
ORD010717,CUST02416,2024-10-14,completed,South,Direct
ORD010718,CUST02416,2024-11-05,returned,South,Direct
ORD010719,CUST02416,2024-11-14,completed,South,Direct
ORD010720,CUST02416,2024-12-04,completed,South,Direct
ORD010721,CUST02416,2024-12-05,returned,South,Direct
ORD010722,CUST02416,2024-12-31,completed,South,Direct
ORD010723,CUST00444,2024-12-16,completed,South,Direct
ORD010724,CUST00444,2024-12-17,completed,South,Direct
ORD010725,CUST00729,2024-10-02,completed,Midwest,Referral
ORD010726,CUST00729,2024-10-30,completed,Midwest,Referral
ORD010727,CUST00729,2024-10-30,completed,Midwest,Referral
ORD010728,CUST00729,2024-11-02,completed,Midwest,Referral
ORD010729,CUST00729,2024-11-24,completed,Midwest,Referral
ORD010730,CUST00729,2024-12-05,completed,Midwest,Referral
ORD010731,CUST00729,2024-12-29,completed,Midwest,Referral
ORD010732,CUST00729,2024-12-30,completed,Midwest,Referral
ORD010733,CUST00729,2025-02-20,completed,Midwest,Referral
ORD010734,CUST00729,2025-04-12,completed,Midwest,Referral
ORD010735,CUST00729,2025-05-03,completed,Midwest,Referral
ORD010736,CUST00729,2025-05-07,completed,Midwest,Referral
ORD010737,CUST00729,2025-05-08,completed,Midwest,Referral
ORD010738,CUST01031,2024-09-24,completed,South,Organic Search
ORD010739,CUST01031,2024-11-01,returned,South,Organic Search
ORD010740,CUST01031,2024-11-16,completed,South,Organic Search
ORD010741,CUST01031,2025-01-25,cancelled,South,Organic Search
ORD010742,CUST01031,2025-01-26,returned,South,Organic Search
ORD010743,CUST01031,2025-01-29,completed,South,Organic Search
ORD010744,CUST01031,2025-03-22,completed,South,Organic Search
ORD010745,CUST01031,2025-04-24,completed,South,Organic Search
ORD010746,CUST01031,2025-05-19,completed,South,Organic Search
ORD010747,CUST00284,2024-09-26,completed,South,Organic Search
ORD010748,CUST00284,2024-11-11,returned,South,Organic Search
ORD010749,CUST00284,2024-12-07,completed,South,Organic Search
ORD010750,CUST00284,2024-12-23,completed,South,Organic Search
ORD010751,CUST00284,2025-04-14,completed,South,Organic Search
ORD010752,CUST00284,2025-05-26,completed,South,Organic Search
ORD010753,CUST00284,2025-06-13,completed,South,Organic Search
ORD010754,CUST00651,2024-10-05,completed,West,Email
ORD010755,CUST00651,2024-10-06,completed,West,Email
ORD010756,CUST00651,2024-10-06,completed,West,Email
ORD010757,CUST00651,2024-10-18,completed,West,Email
ORD010758,CUST00651,2024-11-12,completed,West,Email
ORD010759,CUST00651,2024-11-17,completed,West,Email
ORD010760,CUST00651,2024-12-03,completed,West,Email
ORD010761,CUST00651,2024-12-19,completed,West,Email
ORD010762,CUST00651,2024-12-20,completed,West,Email
ORD010763,CUST00651,2024-12-21,completed,West,Email
ORD010764,CUST00651,2024-12-24,completed,West,Email
ORD010765,CUST00651,2024-12-28,completed,West,Email
ORD010766,CUST00651,2024-12-29,completed,West,Email
ORD010767,CUST00651,2025-01-22,returned,West,Email
ORD010768,CUST00651,2025-02-07,completed,West,Email
ORD010769,CUST01244,2024-10-05,completed,Midwest,Direct
ORD010770,CUST01244,2024-10-17,completed,Midwest,Direct
ORD010771,CUST01244,2024-10-22,completed,Midwest,Direct
ORD010772,CUST01244,2024-11-20,returned,Midwest,Direct
ORD010773,CUST01244,2025-01-07,completed,Midwest,Direct
ORD010774,CUST01477,2024-10-07,completed,West,Paid Social
ORD010775,CUST01492,2024-10-13,returned,Northeast,Direct
ORD010776,CUST01492,2024-10-14,completed,Northeast,Direct
ORD010777,CUST01492,2024-10-16,completed,Northeast,Direct
ORD010778,CUST02156,2024-12-13,cancelled,Northeast,Direct
ORD010779,CUST02156,2025-02-26,completed,Northeast,Direct
ORD010780,CUST02156,2025-04-07,returned,Northeast,Direct
ORD010781,CUST02156,2025-05-16,completed,Northeast,Direct
