customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_sum,segment
CUST02464,188,5,3707.2400000000002,2,3,4,9,Needs Attention
CUST02465,105,5,1507.32,3,3,2,8,Loyal Customers
CUST02466,224,3,1128.96,2,2,1,5,Needs Attention
CUST02467,262,4,663.7,2,2,1,5,Needs Attention
CUST02468,164,4,1665.3899999999999,2,2,2,6,Needs Attention
CUST02469,447,8,6109.93,1,4,4,9,At Risk
CUST02470,331,4,1822.72,1,2,2,5,Hibernating / Lost
CUST02471,26,7,4612.5199999999995,4,4,4,12,Champions
CUST02472,357,2,1190.3200000000002,1,1,1,3,Hibernating / Lost
CUST02473,203,8,4385.820000000001,2,4,4,10,Needs Attention
CUST02474,370,2,3399.59,1,1,3,5,Hibernating / Lost
CUST02475,443,2,988.6600000000001,1,1,1,3,Hibernating / Lost
CUST02476,233,4,2332.74,2,2,3,7,Needs Attention
CUST02477,242,5,2990.36,2,3,3,8,Needs Attention
CUST02478,401,2,576.8800000000001,1,1,1,3,Hibernating / Lost
CUST02479,433,7,4294.6,1,4,4,9,At Risk
CUST02480,332,3,2831.17,1,2,3,6,Hibernating / Lost
CUST02481,68,3,477.19,3,2,1,6,Loyal Customers
CUST02482,24,5,2597.7000000000003,4,3,3,10,Champions
CUST02483,397,6,2317.9700000000003,1,3,3,7,At Risk
CUST02484,112,6,4666.46,3,3,4,10,Champions
CUST02485,153,3,1156.21,3,2,1,6,Loyal Customers
CUST02486,306,7,3002.43,1,4,3,8,At Risk
CUST02487,186,4,2772.27,2,2,3,7,Needs Attention
CUST02488,236,2,683.5,2,1,1,4,Other
CUST02489,189,7,2803.92,2,4,3,9,Needs Attention
CUST02490,286,14,8177.51,1,4,4,9,At Risk
CUST02491,275,10,4897.08,1,4,4,9,At Risk
CUST02492,187,4,3732.98,2,2,4,8,Needs Attention
CUST02493,3,4,4332.549999999999,4,2,4,10,Loyal Customers
CUST02494,115,1,502.08,3,1,1,5,Promising / New
CUST02495,275,8,5777.73,1,4,4,9,At Risk
CUST02496,403,1,318.61,1,1,1,3,Hibernating / Lost
CUST02497,20,3,2641.5,4,2,3,9,Loyal Customers
CUST02498,2,2,532.38,4,1,1,6,Promising / New
CUST02499,397,6,1607.41,1,3,2,6,At Risk
CUST02500,2,7,2542.59,4,4,3,11,Champions
CUST02501,131,4,3634.0,3,2,4,9,Loyal Customers
CUST02502,250,3,2441.4300000000003,2,2,3,7,Needs Attention
CUST02503,42,1,514.5,4,1,1,6,Promising / New
CUST02504,208,1,86.1,2,1,1,4,Other
CUST02505,365,4,758.0,1,2,1,4,Hibernating / Lost
CUST02506,291,5,2274.92,1,3,2,6,At Risk
CUST02507,208,4,2949.42,2,2,3,7,Needs Attention
CUST02508,117,5,2574.6099999999997,3,3,3,9,Champions
CUST02509,295,3,2228.34,1,2,2,5,Hibernating / Lost
CUST02510,264,11,5847.73,2,4,4,10,Needs Attention
CUST02511,321,3,2009.56,1,2,2,5,Hibernating / Lost
CUST02512,48,2,701.03,4,1,1,6,Promising / New
CUST02513,1,7,3552.4,4,4,3,11,Champions
CUST02514,114,2,1732.7800000000004,3,1,2,6,Promising / New
CUST02515,437,6,5316.25,1,3,4,8,At Risk
CUST02516,45,1,235.35,4,1,1,6,Promising / New
CUST02517,97,5,3774.88,3,3,4,10,Champions
CUST02518,211,6,2536.52,2,3,3,8,Needs Attention
CUST02519,167,2,654.6600000000001,2,1,1,4,Other
CUST02520,1,4,3024.09,4,2,3,9,Loyal Customers
CUST02521,296,3,2287.35,1,2,2,5,Hibernating / Lost
CUST02522,496,3,2665.7799999999997,1,2,3,6,Hibernating / Lost
CUST02523,376,8,4105.52,1,4,4,9,At Risk
CUST02524,297,5,4407.6,1,3,4,8,At Risk
CUST02525,364,5,1967.98,1,3,2,6,At Risk
CUST02526,307,3,1563.8400000000001,1,2,2,5,Hibernating / Lost
CUST02527,240,3,1762.9500000000003,2,2,2,6,Needs Attention
CUST02528,14,7,4172.9400000000005,4,4,4,12,Champions
CUST02529,286,9,4039.65,1,4,4,9,At Risk
CUST02530,162,2,1313.3000000000002,2,1,1,4,Other
CUST02531,16,3,473.38,4,2,1,7,Loyal Customers
CUST02532,46,4,1055.4099999999999,4,2,1,7,Loyal Customers
CUST02533,3,6,4274.15,4,3,4,11,Champions
CUST02534,415,8,4781.400000000001,1,4,4,9,At Risk
CUST02535,3,7,3322.59,4,4,3,11,Champions
CUST02536,1,4,2477.21,4,2,3,9,Loyal Customers
CUST02537,270,6,4668.16,2,3,4,9,Needs Attention
CUST02538,223,6,2972.7799999999997,2,3,3,8,Needs Attention
CUST02539,197,6,5252.2300000000005,2,3,4,9,Needs Attention
CUST02540,186,3,1239.44,2,2,1,5,Needs Attention
CUST02541,330,5,6551.76,1,3,4,8,At Risk
CUST02542,3,4,2945.9700000000003,4,2,3,9,Loyal Customers
CUST02543,8,6,1812.34,4,3,2,9,Loyal Customers
CUST02544,127,10,6485.51,3,4,4,11,Champions
CUST02545,16,4,732.5,4,2,1,7,Loyal Customers
CUST02546,222,4,1986.6,2,2,2,6,Needs Attention
CUST02547,74,5,2970.9700000000003,3,3,3,9,Champions
CUST02548,10,9,4344.1,4,4,4,12,Champions
CUST02549,211,3,846.2900000000001,2,2,1,5,Needs Attention
CUST02550,403,4,1194.51,1,2,1,4,Hibernating / Lost
CUST02551,149,9,3871.6600000000003,3,4,4,11,Champions
CUST02552,262,2,1886.94,2,1,2,5,Other
CUST02553,158,8,5150.17,3,4,4,11,Champions
CUST02554,399,6,3711.83,1,3,4,8,At Risk
CUST02555,1,4,3392.61,4,2,3,9,Loyal Customers
CUST02556,292,7,2738.58,1,4,3,8,At Risk
CUST02557,105,1,669.76,3,1,1,5,Promising / New
CUST02558,40,6,3833.81,4,3,4,11,Champions
CUST02559,365,11,6198.530000000001,1,4,4,9,At Risk
CUST02560,155,2,1222.1399999999999,3,1,1,5,Promising / New
CUST02561,70,4,1699.34,3,2,2,7,Loyal Customers
CUST02562,310,11,4673.16,1,4,4,9,At Risk
CUST02563,129,2,1140.47,3,1,1,5,Promising / New
CUST02564,294,2,746.91,1,1,1,3,Hibernating / Lost
CUST02565,33,7,3591.2200000000003,4,4,4,12,Champions
CUST02566,234,12,6024.16,2,4,4,10,Needs Attention
CUST02567,21,3,1610.96,4,2,2,8,Loyal Customers
CUST02568,60,4,3186.4,3,2,3,8,Loyal Customers
CUST02569,25,3,1880.9199999999998,4,2,2,8,Loyal Customers
CUST02570,3,12,6011.900000000001,4,4,4,12,Champions
CUST02571,32,7,5551.73,4,4,4,12,Champions
CUST02572,19,2,747.87,4,1,1,6,Promising / New
CUST02573,102,3,1044.76,3,2,1,6,Loyal Customers
CUST02574,215,7,2507.58,2,4,3,9,Needs Attention
CUST02575,79,3,934.1800000000001,3,2,1,6,Loyal Customers
CUST02576,343,1,227.79,1,1,1,3,Hibernating / Lost
CUST02577,261,3,1526.8600000000001,2,2,2,6,Needs Attention
CUST02578,196,3,1665.4499999999998,2,2,2,6,Needs Attention
CUST02579,5,4,3278.4500000000003,4,2,3,9,Loyal Customers
CUST02580,209,2,1191.8500000000001,2,1,1,4,Other
CUST02581,305,4,1039.5700000000002,1,2,1,4,Hibernating / Lost
CUST02582,136,8,4367.88,3,4,4,11,Champions
CUST02583,285,5,1945.74,1,3,2,6,At Risk
CUST02584,118,1,893.29,3,1,1,5,Promising / New
CUST02585,167,10,5608.39,2,4,4,10,Needs Attention
CUST02586,210,2,871.34,2,1,1,4,Other
CUST02587,161,6,2489.29,2,3,3,8,Needs Attention
CUST02588,336,3,1692.24,1,2,2,5,Hibernating / Lost
CUST02589,4,3,2518.04,4,2,3,9,Loyal Customers
CUST02590,308,4,3871.16,1,2,4,7,Hibernating / Lost
CUST02591,428,6,4770.74,1,3,4,8,At Risk
CUST02592,306,3,1722.17,1,2,2,5,Hibernating / Lost
CUST02593,204,7,3839.7,2,4,4,10,Needs Attention
CUST02594,391,1,893.05,1,1,1,3,Hibernating / Lost
CUST02595,280,4,1859.3700000000001,1,2,2,5,Hibernating / Lost
CUST02596,327,4,1541.5499999999997,1,2,2,5,Hibernating / Lost
CUST02597,158,5,2837.71,3,3,3,9,Champions
CUST02598,60,2,2155.17,3,1,2,6,Promising / New
CUST02599,5,5,2975.08,4,3,3,10,Champions
CUST02600,280,3,468.40999999999997,1,2,1,4,Hibernating / Lost
CUST02601,8,3,1257.39,4,2,1,7,Loyal Customers
CUST02602,397,1,644.22,1,1,1,3,Hibernating / Lost
CUST02603,92,6,2666.7999999999997,3,3,3,9,Champions
CUST02604,124,6,2236.41,3,3,2,8,Loyal Customers
CUST02605,96,4,4278.87,3,2,4,9,Loyal Customers
CUST02606,4,3,724.8000000000001,4,2,1,7,Loyal Customers
CUST02607,198,12,4613.47,2,4,4,10,Needs Attention
CUST02608,337,5,2035.0500000000002,1,3,2,6,At Risk
CUST02609,217,5,3397.38,2,3,3,8,Needs Attention
CUST02610,34,6,3592.0099999999998,4,3,4,11,Champions
CUST02611,9,3,1624.11,4,2,2,8,Loyal Customers
CUST02612,25,3,1382.97,4,2,2,8,Loyal Customers
CUST02613,429,3,713.01,1,2,1,4,Hibernating / Lost
CUST02614,183,5,1586.38,2,3,2,7,Needs Attention
CUST02615,333,3,747.1099999999999,1,2,1,4,Hibernating / Lost
CUST02616,112,3,1816.3199999999997,3,2,2,7,Loyal Customers
CUST02617,1,8,2220.24,4,4,2,10,Loyal Customers
CUST02618,94,8,2516.1800000000003,3,4,3,10,Champions
CUST02619,129,4,3015.8500000000004,3,2,3,8,Loyal Customers
CUST02620,2,7,4251.78,4,4,4,12,Champions
CUST02621,18,6,4840.48,4,3,4,11,Champions
CUST02622,297,2,2512.3599999999997,1,1,3,5,Hibernating / Lost
CUST02623,275,2,1186.77,1,1,1,3,Hibernating / Lost
CUST02624,20,1,83.84,4,1,1,6,Promising / New
CUST02625,27,2,879.5600000000001,4,1,1,6,Promising / New
CUST02626,123,3,691.53,3,2,1,6,Loyal Customers
CUST02627,4,7,4880.920000000001,4,4,4,12,Champions
CUST02628,426,1,633.63,1,1,1,3,Hibernating / Lost
CUST02629,175,4,3184.52,2,2,3,7,Needs Attention
CUST02630,513,2,912.24,1,1,1,3,Hibernating / Lost
CUST02631,30,2,1117.1399999999999,4,1,1,6,Promising / New
CUST02632,127,7,4048.6499999999996,3,4,4,11,Champions
CUST02633,9,9,5590.83,4,4,4,12,Champions
CUST02634,75,2,902.09,3,1,1,5,Promising / New
CUST02635,226,3,1602.15,2,2,2,6,Needs Attention
CUST02636,492,3,303.15999999999997,1,2,1,4,Hibernating / Lost
CUST02637,90,4,2948.55,3,2,3,8,Loyal Customers
CUST02638,43,2,2824.2200000000003,4,1,3,8,Promising / New
CUST02639,378,2,935.8800000000001,1,1,1,3,Hibernating / Lost
CUST02640,2,5,2409.23,4,3,3,10,Champions
CUST02641,229,4,3252.2300000000005,2,2,3,7,Needs Attention
CUST02642,240,9,4455.18,2,4,4,10,Needs Attention
CUST02643,201,8,4898.33,2,4,4,10,Needs Attention
CUST02644,144,3,2622.74,3,2,3,8,Loyal Customers
CUST02645,219,4,2198.6699999999996,2,2,2,6,Needs Attention
CUST02646,458,2,873.51,1,1,1,3,Hibernating / Lost
CUST02647,199,2,260.48,2,1,1,4,Other
CUST02648,73,3,1068.5900000000001,3,2,1,6,Loyal Customers
CUST02649,15,7,3125.78,4,4,3,11,Champions
CUST02650,338,1,196.49,1,1,1,3,Hibernating / Lost
CUST02651,22,9,5757.12,4,4,4,12,Champions
CUST02652,57,3,979.69,4,2,1,7,Loyal Customers
CUST02653,1,6,3438.6099999999997,4,3,3,10,Champions
CUST02654,226,7,3850.11,2,4,4,10,Needs Attention
CUST02655,2,5,2244.42,4,3,2,9,Loyal Customers
CUST02656,133,7,5278.33,3,4,4,11,Champions
CUST02657,287,5,6071.7,1,3,4,8,At Risk
CUST02658,366,2,424.68000000000006,1,1,1,3,Hibernating / Lost
CUST02659,91,8,5674.55,3,4,4,11,Champions
CUST02660,367,7,4303.02,1,4,4,9,At Risk
CUST02661,248,3,947.5699999999999,2,2,1,5,Needs Attention
CUST02662,62,6,3930.18,3,3,4,10,Champions
CUST02663,235,2,1012.6600000000001,2,1,1,4,Other
CUST02664,247,7,4773.63,2,4,4,10,Needs Attention
CUST02665,307,1,1027.73,1,1,1,3,Hibernating / Lost
CUST02666,185,9,3862.88,2,4,4,10,Needs Attention
CUST02667,97,4,3670.6800000000003,3,2,4,9,Loyal Customers
CUST02668,2,7,4584.8,4,4,4,12,Champions
CUST02669,425,3,1788.59,1,2,2,5,Hibernating / Lost
CUST02670,11,2,2643.0699999999997,4,1,3,8,Promising / New
CUST02671,60,4,1499.04,3,2,2,7,Loyal Customers
CUST02672,14,3,824.28,4,2,1,7,Loyal Customers
CUST02673,60,5,1854.04,3,3,2,8,Loyal Customers
CUST02674,383,5,1575.6399999999999,1,3,2,6,At Risk
CUST02675,12,6,3231.98,4,3,3,10,Champions
CUST02676,65,3,1548.4,3,2,2,7,Loyal Customers
CUST02677,8,3,1082.9099999999999,4,2,1,7,Loyal Customers
CUST02678,31,6,3679.6900000000005,4,3,4,11,Champions
CUST02679,8,2,1364.5900000000001,4,1,2,7,Promising / New
CUST02680,214,3,1571.8,2,2,2,6,Needs Attention
CUST02681,334,2,1957.4500000000003,1,1,2,4,Hibernating / Lost
CUST02682,365,8,3740.14,1,4,4,9,At Risk
CUST02683,243,3,1157.74,2,2,1,5,Needs Attention
CUST02684,58,7,5183.25,4,4,4,12,Champions
CUST02685,150,9,5302.610000000001,3,4,4,11,Champions
CUST02686,192,4,1263.9099999999999,2,2,1,5,Needs Attention
CUST02687,356,3,2721.24,1,2,3,6,Hibernating / Lost
CUST02688,64,6,1704.51,3,3,2,8,Loyal Customers
CUST02689,99,4,1319.1,3,2,2,7,Loyal Customers
CUST02690,2,7,4131.210000000001,4,4,4,12,Champions
CUST02691,78,2,1558.29,3,1,2,6,Promising / New
CUST02692,151,4,691.69,3,2,1,6,Loyal Customers
CUST02693,17,7,5477.24,4,4,4,12,Champions
CUST02694,5,6,3236.72,4,3,3,10,Champions
CUST02695,3,5,2059.4,4,3,2,9,Loyal Customers
CUST02696,300,10,3992.12,1,4,4,9,At Risk
CUST02697,163,4,1874.31,2,2,2,6,Needs Attention
CUST02698,284,5,1333.6100000000001,1,3,2,6,At Risk
CUST02699,272,4,921.0600000000001,2,2,1,5,Needs Attention
CUST02700,312,7,4076.13,1,4,4,9,At Risk
CUST02701,33,5,2407.0899999999997,4,3,3,10,Champions
CUST02702,93,4,3047.82,3,2,3,8,Loyal Customers
CUST02703,278,8,7205.95,1,4,4,9,At Risk
CUST02704,41,4,3835.02,4,2,4,10,Loyal Customers
CUST02705,263,5,4899.99,2,3,4,9,Needs Attention
CUST02706,348,2,1477.47,1,1,2,4,Hibernating / Lost
CUST02707,52,4,3569.15,4,2,4,10,Loyal Customers
CUST02708,227,5,1656.0700000000002,2,3,2,7,Needs Attention
CUST02709,99,3,1180.32,3,2,1,6,Loyal Customers
CUST02710,37,2,552.69,4,1,1,6,Promising / New
CUST02711,283,4,3406.06,1,2,3,6,Hibernating / Lost
CUST02712,458,4,2859.17,1,2,3,6,Hibernating / Lost
CUST02713,2,1,713.04,4,1,1,6,Promising / New
CUST02714,175,4,1834.04,2,2,2,6,Needs Attention
CUST02715,128,3,2493.7,3,2,3,8,Loyal Customers
CUST02716,179,4,1450.21,2,2,2,6,Needs Attention
CUST02717,259,4,1658.34,2,2,2,6,Needs Attention
CUST02718,118,3,1649.5,3,2,2,7,Loyal Customers
CUST02719,78,2,1865.98,3,1,2,6,Promising / New
CUST02720,295,4,1009.47,1,2,1,4,Hibernating / Lost
CUST02721,157,7,2523.2200000000003,3,4,3,10,Champions
CUST02722,93,9,4436.87,3,4,4,11,Champions
CUST02723,417,3,726.95,1,2,1,4,Hibernating / Lost
CUST02724,148,8,4835.07,3,4,4,11,Champions
CUST02725,70,8,2400.46,3,4,3,10,Champions
CUST02726,95,3,292.44,3,2,1,6,Loyal Customers
CUST02727,281,3,1219.31,1,2,1,4,Hibernating / Lost
CUST02728,215,7,3687.81,2,4,4,10,Needs Attention
CUST02729,191,5,2680.47,2,3,3,8,Needs Attention
CUST02730,56,2,653.11,4,1,1,6,Promising / New
CUST02731,2,6,2969.79,4,3,3,10,Champions
CUST02732,188,6,1931.17,2,3,2,7,Needs Attention
CUST02733,13,5,2099.66,4,3,2,9,Loyal Customers
CUST02734,236,4,1790.9299999999998,2,2,2,6,Needs Attention
CUST02735,203,8,4862.54,2,4,4,10,Needs Attention
CUST02736,435,3,1465.53,1,2,2,5,Hibernating / Lost
CUST02737,200,2,1232.19,2,1,1,4,Other
CUST02738,407,3,787.04,1,2,1,4,Hibernating / Lost
CUST02739,22,2,1457.12,4,1,2,7,Promising / New
CUST02740,328,2,2237.37,1,1,2,4,Hibernating / Lost
CUST02741,238,7,3221.46,2,4,3,9,Needs Attention
CUST02742,460,5,2746.33,1,3,3,7,At Risk
CUST02743,46,6,3581.69,4,3,4,11,Champions
CUST02744,5,1,1010.15,4,1,1,6,Promising / New
CUST02745,7,2,1297.0,4,1,1,6,Promising / New
CUST02746,273,9,4312.7300000000005,1,4,4,9,At Risk
CUST02747,368,5,2906.2700000000004,1,3,3,7,At Risk
CUST02748,31,5,2675.0699999999997,4,3,3,10,Champions
CUST02749,300,1,978.19,1,1,1,3,Hibernating / Lost
CUST02750,6,1,53.89,4,1,1,6,Promising / New
CUST02751,312,4,600.39,1,2,1,4,Hibernating / Lost
CUST02752,409,1,427.6,1,1,1,3,Hibernating / Lost
CUST02753,124,7,4198.29,3,4,4,11,Champions
CUST02755,1,7,3496.29,4,4,3,11,Champions
CUST02756,15,4,2766.2400000000002,4,2,3,9,Loyal Customers
CUST02757,43,4,1698.63,4,2,2,8,Loyal Customers
CUST02758,161,3,1114.75,2,2,1,5,Needs Attention
CUST02759,318,4,1944.17,1,2,2,5,Hibernating / Lost
CUST02760,191,7,4309.8099999999995,2,4,4,10,Needs Attention
CUST02761,233,8,3490.5999999999995,2,4,3,9,Needs Attention
CUST02762,231,8,3915.78,2,4,4,10,Needs Attention
CUST02763,263,6,3329.27,2,3,3,8,Needs Attention
CUST02764,508,3,1450.3400000000001,1,2,2,5,Hibernating / Lost
CUST02765,331,6,2734.66,1,3,3,7,At Risk
CUST02766,162,10,3402.52,2,4,3,9,Needs Attention
CUST02767,223,7,4666.34,2,4,4,10,Needs Attention
CUST02768,1,4,793.79,4,2,1,7,Loyal Customers
CUST02769,221,3,726.4000000000001,2,2,1,5,Needs Attention
CUST02770,1,7,3251.85,4,4,3,11,Champions
CUST02771,133,2,496.8,3,1,1,5,Promising / New
CUST02772,342,2,619.22,1,1,1,3,Hibernating / Lost
CUST02773,252,6,2030.75,2,3,2,7,Needs Attention
CUST02774,79,2,2188.0699999999997,3,1,2,6,Promising / New
CUST02775,233,1,217.72,2,1,1,4,Other
CUST02776,147,7,3657.78,3,4,4,11,Champions
CUST02777,100,3,1056.92,3,2,1,6,Loyal Customers
CUST02778,5,5,2704.86,4,3,3,10,Champions
CUST02779,318,1,29.52,1,1,1,3,Hibernating / Lost
CUST02780,344,4,4137.3099999999995,1,2,4,7,Hibernating / Lost
CUST02781,204,2,1379.0500000000002,2,1,2,5,Other
CUST02782,11,2,1671.17,4,1,2,7,Promising / New
CUST02783,58,6,3410.5,4,3,3,10,Champions
CUST02784,76,6,2567.31,3,3,3,9,Champions
CUST02785,11,8,5084.5,4,4,4,12,Champions
CUST02786,259,3,1461.87,2,2,2,6,Needs Attention
CUST02787,287,7,2712.3599999999997,1,4,3,8,At Risk
CUST02788,463,4,2636.6400000000003,1,2,3,6,Hibernating / Lost
CUST02789,321,7,4489.83,1,4,4,9,At Risk
CUST02790,23,3,2747.27,4,2,3,9,Loyal Customers
CUST02791,4,8,4531.2300000000005,4,4,4,12,Champions
CUST02792,225,2,538.1800000000001,2,1,1,4,Other
CUST02793,106,3,2286.7699999999995,3,2,2,7,Loyal Customers
CUST02794,191,5,1963.55,2,3,2,7,Needs Attention
CUST02795,269,5,3411.96,2,3,3,8,Needs Attention
CUST02796,18,1,503.95,4,1,1,6,Promising / New
CUST02797,53,2,139.60999999999999,4,1,1,6,Promising / New
CUST02798,27,10,5083.67,4,4,4,12,Champions
CUST02799,51,5,4089.9,4,3,4,11,Champions
CUST02800,168,11,5256.67,2,4,4,10,Needs Attention
CUST02801,31,5,2037.19,4,3,2,9,Loyal Customers
CUST02802,254,5,1858.34,2,3,2,7,Needs Attention
CUST02803,1,14,6665.02,4,4,4,12,Champions
CUST02804,420,7,4368.5199999999995,1,4,4,9,At Risk
CUST02805,374,5,3237.19,1,3,3,7,At Risk
CUST02806,6,3,865.84,4,2,1,7,Loyal Customers
CUST02807,342,5,4032.92,1,3,4,8,At Risk
CUST02808,235,4,1834.72,2,2,2,6,Needs Attention
CUST02809,38,5,998.9499999999999,4,3,1,8,Loyal Customers
CUST02810,288,4,2549.87,1,2,3,6,Hibernating / Lost
CUST02811,122,9,4577.41,3,4,4,11,Champions
CUST02812,143,6,3907.51,3,3,4,10,Champions
CUST02813,224,5,2331.5,2,3,3,8,Needs Attention
CUST02814,1,7,2423.76,4,4,3,11,Champions
CUST02815,295,9,2438.83,1,4,3,8,At Risk
CUST02816,332,9,6719.870000000001,1,4,4,9,At Risk
CUST02817,122,6,3824.38,3,3,4,10,Champions
CUST02818,48,3,2594.62,4,2,3,9,Loyal Customers
CUST02819,341,8,2499.48,1,4,3,8,At Risk
CUST02820,9,11,5827.969999999999,4,4,4,12,Champions
CUST02821,105,3,3350.69,3,2,3,8,Loyal Customers
CUST02822,26,2,1158.29,4,1,1,6,Promising / New
CUST02823,391,3,951.3700000000001,1,2,1,4,Hibernating / Lost
CUST02824,1,16,13130.050000000001,4,4,4,12,Champions
CUST02825,70,6,1432.73,3,3,2,8,Loyal Customers
CUST02826,19,1,267.34000000000003,4,1,1,6,Promising / New
CUST02827,141,2,815.91,3,1,1,5,Promising / New
CUST02828,6,7,2485.5299999999997,4,4,3,11,Champions
CUST02829,76,9,6978.87,3,4,4,11,Champions
CUST02830,263,5,2948.98,2,3,3,8,Needs Attention
CUST02831,4,10,5753.919999999999,4,4,4,12,Champions
CUST02832,21,6,3073.7000000000003,4,4,3,11,Champions
CUST02833,330,5,3229.74,1,3,3,7,At Risk
CUST02834,136,6,5145.85,3,4,4,11,Champions
CUST02835,299,5,2082.11,1,3,2,6,At Risk
CUST02836,144,6,2304.3199999999997,3,4,2,9,Loyal Customers
CUST02837,5,3,1685.3400000000001,4,2,2,8,Loyal Customers
CUST02838,3,9,3196.07,4,4,3,11,Champions
CUST02839,388,1,405.65,1,1,1,3,Hibernating / Lost
CUST02840,8,2,1275.75,4,1,1,6,Promising / New
CUST02841,212,3,2221.82,2,2,2,6,Needs Attention
CUST02842,128,1,16.42,3,1,1,5,Promising / New
CUST02843,10,6,1861.28,4,4,2,10,Loyal Customers
CUST02844,211,2,276.7,2,1,1,4,Other
CUST02845,182,4,1290.02,2,2,1,5,Needs Attention
CUST02846,37,4,939.54,4,2,1,7,Loyal Customers
CUST02847,38,5,1989.11,4,3,2,9,Loyal Customers
CUST02848,290,7,4716.4400000000005,1,4,4,9,At Risk
CUST02849,230,2,1570.9500000000003,2,1,2,5,Other
CUST02850,192,7,1834.26,2,4,2,8,Needs Attention
CUST02851,218,10,5193.21,2,4,4,10,Needs Attention
CUST02852,219,4,1243.45,2,2,1,5,Needs Attention
CUST02853,322,2,92.58,1,1,1,3,Hibernating / Lost
CUST02854,421,7,2396.17,1,4,3,8,At Risk
CUST02855,68,3,2730.37,3,2,3,8,Loyal Customers
CUST02856,280,5,2557.33,1,3,3,7,At Risk
CUST02857,196,4,3493.81,2,2,3,7,Needs Attention
CUST02858,52,2,2367.73,4,1,3,8,Promising / New
CUST02859,119,5,4282.07,3,3,4,10,Champions
CUST02860,235,4,1052.63,2,2,1,5,Needs Attention
CUST02861,155,4,1933.12,3,2,2,7,Loyal Customers
CUST02862,18,5,4598.34,4,3,4,11,Champions
CUST02863,33,7,3455.66,4,4,3,11,Champions
CUST02864,183,1,97.49,2,1,1,4,Other
CUST02865,326,11,5178.72,1,4,4,9,At Risk
CUST02866,462,4,1935.0899999999997,1,2,2,5,Hibernating / Lost
CUST02867,281,2,646.65,1,1,1,3,Hibernating / Lost
CUST02868,212,3,960.84,2,2,1,5,Needs Attention
CUST02869,17,3,1435.68,4,2,2,8,Loyal Customers
CUST02870,275,2,2242.38,1,1,2,4,Hibernating / Lost
CUST02871,366,4,2311.45,1,2,2,5,Hibernating / Lost
CUST02872,2,5,2633.9,4,3,3,10,Champions
CUST02873,61,4,3328.2000000000003,3,2,3,8,Loyal Customers
CUST02874,294,4,1256.32,1,2,1,4,Hibernating / Lost
CUST02875,83,2,1279.38,3,1,1,5,Promising / New
CUST02876,157,2,1504.31,3,1,2,6,Promising / New
CUST02877,49,4,1519.81,4,2,2,8,Loyal Customers
CUST02878,16,4,3840.2300000000005,4,2,4,10,Loyal Customers
CUST02879,28,4,3125.9999999999995,4,2,3,9,Loyal Customers
CUST02880,1,6,2860.82,4,4,3,11,Champions
CUST02881,442,7,3134.32,1,4,3,8,At Risk
CUST02882,251,5,1808.6899999999998,2,3,2,7,Needs Attention
CUST02883,157,4,2599.65,3,2,3,8,Loyal Customers
CUST02884,489,2,2109.35,1,1,2,4,Hibernating / Lost
CUST02885,183,7,4582.48,2,4,4,10,Needs Attention
CUST02886,432,4,1586.23,1,2,2,5,Hibernating / Lost
CUST02887,3,5,1869.24,4,3,2,9,Loyal Customers
CUST02888,250,8,6598.21,2,4,4,10,Needs Attention
CUST02889,399,4,2619.25,1,2,3,6,Hibernating / Lost
CUST02890,338,4,2717.09,1,2,3,6,Hibernating / Lost
CUST02891,243,1,427.87,2,1,1,4,Other
CUST02892,136,5,2382.65,3,3,3,9,Champions
CUST02893,97,4,1572.5300000000002,3,2,2,7,Loyal Customers
CUST02894,15,6,1104.55,4,4,1,9,Loyal Customers
CUST02895,257,8,6107.76,2,4,4,10,Needs Attention
CUST02896,100,4,1904.36,3,2,2,7,Loyal Customers
CUST02897,140,4,1268.15,3,2,1,6,Loyal Customers
CUST02898,48,2,459.21000000000004,4,1,1,6,Promising / New
CUST02899,47,3,1457.16,4,2,2,8,Loyal Customers
CUST02900,259,7,4115.26,2,4,4,10,Needs Attention
CUST02901,239,2,1991.5499999999997,2,1,2,5,Other
CUST02902,81,1,54.6,3,1,1,5,Promising / New
CUST02903,20,5,1760.9299999999998,4,3,2,9,Loyal Customers
CUST02904,189,4,1101.4,2,2,1,5,Needs Attention
CUST02905,150,2,1318.44,3,1,1,5,Promising / New
CUST02906,19,2,820.92,4,1,1,6,Promising / New
CUST02907,153,6,5455.89,3,4,4,11,Champions
CUST02908,1,4,1633.76,4,2,2,8,Loyal Customers
CUST02909,456,2,1871.2399999999998,1,1,2,4,Hibernating / Lost
CUST02910,209,1,412.05,2,1,1,4,Other
CUST02911,295,3,2104.45,1,2,2,5,Hibernating / Lost
CUST02912,249,9,2704.8599999999997,2,4,3,9,Needs Attention
CUST02913,152,5,2075.58,3,3,2,8,Loyal Customers
CUST02914,61,6,2434.98,3,4,3,10,Champions
CUST02915,181,2,420.24,2,1,1,4,Other
CUST02916,174,6,3309.3,2,4,3,9,Needs Attention
CUST02917,122,4,4367.98,3,2,4,9,Loyal Customers
CUST02918,17,5,2163.3,4,3,2,9,Loyal Customers
CUST02919,52,1,657.69,4,1,1,6,Promising / New
CUST02920,298,6,2051.4,1,4,2,7,At Risk
CUST02921,187,5,1462.03,2,3,2,7,Needs Attention
CUST02922,118,2,1587.48,3,1,2,6,Promising / New
